label,project,method,record,slot,severity,category,issue_excerpt
2026-08-22c_claude-opus-5-api-generic-v5_rep1,VOICE,claudecode_agent,both,at_risk_populations,low,dataset/release/temporal scope error,`guardian_consent` is a single-element list containing a paragraph; same shape question as human_subject_research. Substantively the object is also in tension with itself: `at_risk_groups_included: fa
2026-08-22c_claude-opus-5-api-generic-v5_rep1,VOICE,claudecode_agent,both,sensitive_elements,low,other,"The fourth SensitiveElement object sets `sensitive_elements_present: false` and then describes what was removed. Within a list of elements that are present, an object flagged false to describe absent "
2026-08-22c_claude-opus-5-api-generic-v5_rep1,VOICE,claudecode_agent,both,data_governance,low,missing supported information,`committee_contact` is unpopulated although the bundle repeatedly gives DACO@b2ai-voice.org as the access committee contact; the address appears only inside `access_review_process` prose. The digest d
2026-08-22c_claude-opus-5-api-generic-v5_rep1,VOICE,claudecode_agent,both,download_url,low,missing supported information,"`download_url` is unpopulated in both records. The bundle states the PhysioNet content page and the Synapse controlled-access location, but neither is a direct data URL — PhysioNet requires credential"
2026-08-22c_claude-opus-5-api-generic-v5_rep1,VOICE,claudecode_agent,both,total_file_count,low,other,"`total_file_count` and `total_size_bytes` are unpopulated. The bundle enumerates individual files and per-feature record counts but states no file total or byte total, so omission is correct."
2026-08-22c_claude-opus-5-api-generic-v5_rep1,VOICE,claudecode_agent,both,use_repository,low,other,Unpopulated in both records. The healthsheet answers the corresponding question with 'No' — there is no repository linking papers or systems that use the dataset — so omission is correct rather than a
2026-08-22c_claude-opus-5-api-generic-v5_rep2,AI_READI,claudecode_agent,core,distributions,high,unsupported claim,"The core record uses a top-level slot `distributions` with per-entry keys `path`, `bytes`, `format`, `media_type`, `conforms_to`, `conforms_to_standard` and `notes`. No such slot appears in the suppli"
2026-08-22c_claude-opus-5-api-generic-v5_rep2,AI_READI,claudecode_agent,both,conforms_to_standard,high,unsupported claim,"The value `CDS` is emitted at the dataset level and inside every file_collection/distribution entry. The digest's permitted enum list for `conforms_to_standard` is DICOM, BIDS, OMOP_CDM, WFDB, OPEN_MH"
2026-08-22c_claude-opus-5-api-generic-v5_rep2,AI_READI,claudecode_agent,full,file_collections,medium,inconsistent identifier/count,"Two entries mint identifiers that do not follow the stated minting rule. `https://fairhub.io/datasets/3#root-metadata-files` is a fragment on an attested URL and is acceptable, but the nine other entr"
2026-08-22c_claude-opus-5-api-generic-v5_rep2,AI_READI,claudecode_agent,full,subsets,medium,inconsistent identifier/count,"Three DataSubset entries are minted as fragments on the FAIRhub landing page URL (`https://fairhub.io/datasets/3#training-split` etc.). These labels have no referent outside this record, so minting is"
2026-08-22c_claude-opus-5-api-generic-v5_rep2,AI_READI,claudecode_agent,core,instances,medium,inconsistent identifier/count,The core `instances[0].notes` absorbs content that the full record carries in the dedicated slots `relationships` and `splits` (per-participant directory linkage; the 70/15/15 recommended split with 1
2026-08-22c_claude-opus-5-api-generic-v5_rep2,AI_READI,claudecode_agent,core,informed_consent,medium,other,"`informed_consent[0].notes` states participant compensation (200 USD, payment timing, non-proration, travel reimbursement, rideshare assistance). In the full record this is a separate `participant_com"
2026-08-22c_claude-opus-5-api-generic-v5_rep2,AI_READI,claudecode_agent,core,informed_consent,medium,other,"`informed_consent[0].consent_documentation` additionally absorbs the notification narrative (invitation letter, email, links, access codes, QR codes, REDCap interface) that the full record carries as "
2026-08-22c_claude-opus-5-api-generic-v5_rep2,AI_READI,claudecode_agent,core,is_deidentified,medium,inconsistent identifier/count,"`is_deidentified.deidentification_details` absorbs the privacy-technique content (tiered access, verified ID login, watermarking, BAA-scoped storage, third-party model prohibition, device privacy desi"
2026-08-22c_claude-opus-5-api-generic-v5_rep2,AI_READI,claudecode_agent,core,data_governance,medium,other,`data_governance.notes` states the third-party onward-sharing constraint that the full record carries as `third_party_sharing` (ThirdPartySharing with `is_shared: true`). The core record therefore nev
2026-08-22c_claude-opus-5-api-generic-v5_rep2,AI_READI,claudecode_agent,core,description,medium,missing supported information,"The core `description` appends citation text ('Citation follows the instructions at https://docs.aireadi.org; the release cites as ""AI-READI Consortium. (2025)...""'). The digest declares a dedicated `"
2026-08-22c_claude-opus-5-api-generic-v5_rep2,AI_READI,claudecode_agent,core,notes,medium,unsupported claim,"The core `notes` closes with a compressed inventory of measured variables ('Measured domains include the laboratory panel (HbA1c, glucose, insulin, C-peptide, NT-proBNP, ...)'). The full record carrie"
2026-08-22c_claude-opus-5-api-generic-v5_rep2,AI_READI,claudecode_agent,both,conforms_to_class,medium,other,"Both records declare `conforms_to_class` consistent with their own class (Dataset / CoreDataset), which is correct. However `conforms_to_schema` is identical in both (`https://w3id.org/bridge2ai/data-"
2026-08-22c_claude-opus-5-api-generic-v5_rep2,AI_READI,claudecode_agent,full,creators,low,other,"A single Creator object carries eight `affiliations` spanning the lead sponsor, seven collaborating organizations and three data-collection sites, plus a `notes` field listing sixteen named principal "
2026-08-22c_claude-opus-5-api-generic-v5_rep2,AI_READI,claudecode_agent,both,creators,low,unsupported claim,"ROR identifiers are supplied for eight organizations. The bundle attests ROR values for Washington University in St. Louis (01yc7t268), National Institutes of Health (01cwqze88), California Medical In"
2026-08-22c_claude-opus-5-api-generic-v5_rep2,AI_READI,claudecode_agent,both,funders,low,inconsistent identifier/count,"`funders[0].grants[0].id` is `https://reporter.nih.gov/project-details/10471118`, a resolver URL in a `uriorcurie`-ranged slot. The bundle attests this exact URL, and no schema-declared prefix covers "
2026-08-22c_claude-opus-5-api-generic-v5_rep2,AI_READI,claudecode_agent,both,funders,low,other,"Three FundingMechanism objects are emitted, but `funders[0].notes` additionally names NIH grants P30DK035816 and UL1TR003096 in prose rather than as separate grants entries or separate FundingMechanis"
2026-08-22c_claude-opus-5-api-generic-v5_rep2,AI_READI,claudecode_agent,both,instances,low,missing supported information,"`data_topic: B2AI_TOPIC:43` (Diabetes) is asserted, and `data_substrate` is omitted. Omission of data_substrate is defensible given the multimodal mix, but the record could equally have justified it e"
2026-08-22c_claude-opus-5-api-generic-v5_rep2,AI_READI,claudecode_agent,both,regulatory_restrictions,low,unsupported claim,`confidentiality_level: restricted` is asserted while the note concedes the RO-Crate (tier 1) records 'HL7:2N (normal)'. The record substitutes its own judgment for a tier-1 source value without a sam
2026-08-22c_claude-opus-5-api-generic-v5_rep2,AI_READI,claudecode_agent,both,regulatory_restrictions,low,unsupported claim,"`hipaa_compliant: compliant` is asserted. The bundle states the release contains no PHI and that HIPAA de-identification was checked, but no source characterizes the dataset with a HIPAA compliance st"
2026-08-22c_claude-opus-5-api-generic-v5_rep2,AI_READI,claudecode_agent,both,license_and_use_terms,low,other,"`data_use_permission: disease_specific_research` is asserted. The bundle supports this for the public set (access requires agreeing to type 2 diabetes related research only), but the licence itself gr"
2026-08-22c_claude-opus-5-api-generic-v5_rep2,AI_READI,claudecode_agent,both,related_datasets,low,unsupported claim,"`related_datasets[1].target_dataset` is `https://fairhub.io/datasets/4`. The bundle's FAIRhub API record states only `""child"": 4` — an internal integer. Constructing a resolvable dataset URL from that"
2026-08-22c_claude-opus-5-api-generic-v5_rep2,AI_READI,claudecode_agent,both,human_subject_research,low,inconsistent identifier/count,"`irb_approval`, `regulatory_compliance` and `special_populations` are each emitted as single-element lists containing long multi-clause prose. Where the digest declares these as lists, distinct facts "
2026-08-22c_claude-opus-5-api-generic-v5_rep2,AI_READI,claudecode_agent,both,collection_timeframes,low,inconsistent identifier/count,Three CollectionTimeframe objects are emitted but only the first carries `start_date`/`end_date`. The second describes the pilot window (18 July 2023 to 30 November 2023) entirely in prose despite bot
2026-08-22c_claude-opus-5-api-generic-v5_rep2,AI_READI,claudecode_agent,both,known_biases,low,other,"`affected_subsets` is populated on only two of five DatasetBias objects, and where populated contains a full sentence ('All participants.', 'The full release; the suggested validation and test splits "
2026-08-22c_claude-opus-5-api-generic-v5_rep2,AI_READI,claudecode_agent,both,at_risk_populations,low,other,"`special_protections` is a single-element list whose value is a paragraph combining the eligibility floor (≥40), ceiling (≤85), consent capacity, pregnancy and gestational-diabetes exclusions, and the"
2026-08-22c_claude-opus-5-api-generic-v5_rep2,AI_READI,claudecode_agent,full,variables,low,inconsistent identifier/count,"`variables` lists 30 VariableMetadata objects, and `source_caveats` correctly concedes the list is representative rather than exhaustive and that laboratory reference ranges were recorded as `notes` r"
2026-08-22c_claude-opus-5-api-generic-v5_rep2,AI_READI,claudecode_agent,full,variables,low,other,"`Monofilament test response` sets `categories: ['yes; no']` — a single string containing two semicolon-separated categories, where the field takes a list of categories. Should be two entries."
2026-08-22c_claude-opus-5-api-generic-v5_rep2,AI_READI,claudecode_agent,both,description,low,inconsistent identifier/count,"The description uses British spellings inconsistent with the declared American-English requirement in one place ('enrolment' appears throughout collection_timeframes, sampling_strategies, known_biases"
2026-08-22c_claude-opus-5-api-generic-v5_rep2,AI_READI,claudecode_agent,core,acquisition_methods,low,other,"Core and full are byte-identical here, which is correct, but the core record omits `direct_collection` (DirectCollection with `is_direct: true`) present in the full record. The bundle clearly supports"
2026-08-22c_claude-opus-5-api-generic-v5_rep2,AI_READI,claudecode_agent,core,collection_consents,low,missing supported information,"The full record carries a `collection_consents` (CollectionConsent) object describing the consent-request mechanics; the core record drops it, folding part of the content into `informed_consent.consen"
